-0.35306235 -0.67390181
-0.22712580 0.44731976
0.09289767 -0.75352419
0.14824252 -0.71847308
-0.00151249 0.16292786
0.04533501 0.20982573
0.14434613 -0.68720754
-0.13807064 0.55241732
-0.16385952 0.11134314
-0.19535742 0.40114570
0.18634050 0.52186234
-0.49340321 0.06007882
-0.09185270 -0.12178156
-0.10428124 -0.54557988
-0.20888058 0.15980217
0.24239325 -0.44476841
0.14986252 -0.10482911
-0.49949386 0.01644946
0.14708703 0.17669485
-0.20265487 -0.18450312
0.09335189 -0.08481748
0.11339545 0.20626961
0.25152129 -0.24962124
-0.07166737 0.38027844
0.18055064 -0.49845242
-0.18110124 -0.75439080
0.27785389 0.24844372
-0.01327092 -0.48747145
-0.01502107 0.36967342
-0.00308691 0.21570428
0.21411490 0.45176320
0.04526842 -0.62350648
-0.13417062 -0.75042241
-0.05519283 -0.08569443
-0.45642962 0.30457343
-0.44930938 0.25213950
-0.33460047 0.28108967
0.14155288 -0.68735638
-0.24788379 -0.44652464
-0.04867248 -0.79481614
-0.19644304 -0.60949512
-0.49903366 -0.48378051
-0.04108153 -0.33717187
-0.28101764 -0.02116391
-0.17564890 -0.16079769
-0.46788726 -0.03606064
-0.41606452 0.50923811
0.29091938 0.00281817
0.02219132 0.10162396
-0.42158567 0.39027243
0.13127010 -0.19991088
-0.41008228 -0.67280407
-0.35553717 0.27731659
-0.35760857 0.52170388
-0.30571571 0.38303523
-0.02607286 0.37125026
-0.11757221 -0.02881462
-0.24149786 -0.04582353
-0.18033413 0.00628885
0.26392833 -0.19920115
-0.32814337 -0.62828486
-0.29850456 -0.71993032
-0.11643577 -0.41548515
-0.46780346 -0.11866615
0.06911927 -0.51905734
-0.04271503 0.33006558
-0.33850950 0.07544364
-0.16095543 0.15532539
-0.07511389 0.52723462
-0.42933428 -0.32823455
-0.16383887 0.59636143
-0.45116398 -0.36885502
0.04773260 0.08964546
-0.20718875 0.02960800
0.12999743 -0.76144357
-0.17031431 0.26024428
0.16669776 -0.66180432
0.10966868 -0.02214623
0.02952713 0.12055070
-0.38108519 -0.68066679
-0.03730684 -0.16967073
0.23863706 -0.33979185
0.17940640 0.36614806
-0.44541368 0.48773358
-0.13173944 -0.37301885
0.25816653 0.32147650
-0.17144475 -0.05436293
0.02235210 0.46044783
0.21751780 -0.64838015
0.16482247 -0.56009307
0.10561683 -0.47356917
-0.49637850 -0.53039871
-0.29076980 0.39282998
-0.35518369 -0.19033134
-0.11756326 0.45045063
0.21244430 0.24409336
-0.33588692 -0.42208135
-0.21834424 0.42598976
0.26649480 -0.41708775
0.01073067 0.11575630
0.14320849 0.57290223
-0.49639587 0.24764736
0.01985078 -0.31424980
-0.49432988 0.40264768
-0.10664757 -0.00867353
-0.00319048 0.50973211
-0.42560461 0.21494326
0.01205282 0.43847113
-0.42333424 -0.22920959
-0.18530875 -0.21966031
-0.21421786 0.57175744
-0.31768577 -0.34148012
0.14291722 0.08564325
-0.32157713 0.15996528
-0.08101309 0.01944172
-0.25938858 -0.05106505
-0.01728897 -0.57578078
-0.00865689 0.40091322
0.01237510 -0.27619353
0.26796470 -0.49294225
-0.22200840 -0.28870081
0.17236739 -0.47234967
0.13126105 -0.23841632
0.24179202 -0.23915142
0.12221050 -0.18139411
0.05346095 -0.05415873
-0.21228280 -0.49059782
-0.40454458 -0.53062928
-0.37627313 -0.36278139
-0.40516269 0.00920269
-0.35764070 -0.18299568
-0.05349795 -0.53677784
-0.29150432 -0.03586948
0.20878861 -0.21603988
-0.02555617 0.26925529
-0.44039164 -0.72076570
0.19021425 -0.73142990
0.12623856 -0.42876310
-0.33099112 -0.01338599
-0.31851586 0.06686597
-0.16257604 -0.72654767
0.00302448 -0.71336776
-0.09090669 -0.48357423
0.16334486 0.29270667
0.11745137 -0.10436159
0.05169295 -0.49777696
-0.43946652 0.24581507
0.20343101 0.00870498
0.24735643 0.06879417
-0.28638208 0.12963342
0.03336897 -0.67034231
-0.22278369 -0.14869216
-0.27930754 0.43238638
0.10390813 0.10306382
-0.22047998 -0.76702369
-0.22122989 0.02037055
0.10595997 -0.12451613
0.00536441 0.10208984
-0.18630331 0.08037445
0.07871049 0.04847465
-0.03904464 0.18299267
0.02897219 -0.02251376
-0.24701344 0.35259805
0.26144865 0.38051718
-0.14575310 -0.46868559
0.02988990 0.10126281
-0.20212221 -0.32669530
0.13433263 -0.63985405
-0.40741669 0.55315944
-0.40943778 0.46177788
0.25701656 -0.52299972
0.11003269 -0.52541811
0.25896689 -0.45826105
0.15383051 0.10749309
-0.14735839 0.44665931
0.14736828 -0.41425849
-0.03874009 -0.48927081
0.22551920 0.27762013
0.26950824 -0.66565116
0.12482879 0.50814405
0.17162781 -0.42429453
0.00505200 -0.04760931
-0.35458825 0.37126309
-0.47738659 -0.68693223
-0.24116903 0.28161654
0.09375793 -0.77221995
-0.29988892 -0.67487155
-0.16247809 0.17209416
0.19682557 -0.14566765
-0.34801539 -0.25928390
0.14035793 -0.68428925
-0.04634861 -0.14915378
-0.23929465 0.56220974
-0.45785597 0.25374027
-0.10819348 0.59753216
0.00520265 -0.54444942
0.17635156 -0.57245363
0.12765100 -0.34093757
0.24868221 -0.49750183
-0.31689909 -0.42941273
