0.10714300 0.60307000
0.09331800 0.64985400
0.09792630 0.70540900
0.15553000 0.78435700
0.21082900 0.86622800
0.32834100 0.92909400
0.42972400 0.93494200
0.62096800 0.93494200
0.75691200 0.91008800
0.81912400 0.87938600
0.80990800 0.83698800
0.75000000 0.81944400
0.77304100 0.85453200
0.77073700 0.88962000
0.76612900 0.89985400
0.77995400 0.83552600
0.75000000 0.79166700
0.76152100 0.76535100
0.81451600 0.83260200
0.81451600 0.88523400
0.56336400 0.92178400
0.49424000 0.89985400
0.48041500 0.86330400
0.44815700 0.81944400
0.42511500 0.85745600
0.45046100 0.89985400
0.51036900 0.93786500
0.49884800 0.94517500
0.35138200 0.93494200
0.27304100 0.90131600
0.23387100 0.86184200
0.21543800 0.85891800
0.13479300 0.86184200
0.07488480 0.87207600
0.05875580 0.87207600
0.10023000 0.83845000
0.12096800 0.83114000
0.13248800 0.81359600
0.13709700 0.77412300
0.11635900 0.74926900
0.10483900 0.72733900
0.10714300 0.69956100
0.09101380 0.65424000
0.06797240 0.63377200
0.06797240 0.62353800
0.09331800 0.58552600
0.16244200 0.57967800
0.17857100 0.59576000
0.14400900 0.64254400
0.10944700 0.64546800
0.14631300 0.70394700
0.14861800 0.74195900
0.16013800 0.77704700
0.12327200 0.79166700
0.10483900 0.81505800
0.08179720 0.82383000
0.05875580 0.88231000
0.09562210 0.89400600
0.14400900 0.88962000
0.16935500 0.86476600
0.16474700 0.84429800
0.11866400 0.83991200
0.16244200 0.88377200
0.23617500 0.89985400
0.27765000 0.93640400
0.29838700 0.95540900
0.33755800 0.96125700
0.34216600 0.95833300
0.29377900 0.93348000
0.25921700 0.92470800
0.25230400 0.94225100
0.21313400 0.92178400
0.20391700 0.89108200
0.19239600 0.88084800
0.36290300 0.96125700
0.41820300 0.96418100
0.42972400 0.96710500
0.39055300 0.94225100
0.39055300 0.93640400
0.41820300 0.92324600
0.41359400 0.90131600
0.41129000 0.88815800
0.45737300 0.86476600
0.46659000 0.84868400
0.50806500 0.90716400
0.52188900 0.92763200
0.43433200 0.93348000
0.44815700 0.95833300
0.46428600 0.97295300
0.50806500 0.95687100
0.52419400 0.93494200
0.56797200 0.92763200
0.58640600 0.95540900
0.59101400 0.95833300
0.62557600 0.95248500
0.66244200 0.94956100
0.69009200 0.93640400
0.68318000 0.92324600
0.74078300 0.91886000
0.76612900 0.91447400
0.71543800 0.89254400
0.72926300 0.88962000
0.74539200 0.87500000
0.73847900 0.85014600
0.73847900 0.83991200
0.77995400 0.81652000
0.80530000 0.79897700
0.79608300 0.79020500
0.78225800 0.76388900
0.76612900 0.75657900
0.72004600 0.84283600
0.73847900 0.88962000
0.74078300 0.92324600
0.71543800 0.93932700
0.67626700 0.94078900
0.63709700 0.92178400
0.68087600 0.91593600
0.74078300 0.91593600
0.75691200 0.93786500
0.77765000 0.95102300
0.83294900 0.91886000
0.77995400 0.87207600
0.77765000 0.85307000
0.77073700 0.92617000
0.67165900 0.95540900
0.57488500 0.94663700
0.54493100 0.92909400
0.50345600 0.91447400
0.44354800 0.92324600
0.39055300 0.93055600
0.33755800 0.92617000
0.36981600 0.92324600
0.43663600 0.91008800
0.53571400 0.95979500
0.45737300 0.95979500
0.42281100 0.93932700
0.40898600 0.90570200
0.36751200 0.90862600
0.31451600 0.92032200
0.33294900 0.92470800
0.45737300 0.92324600
0.50806500 0.91447400
0.47350200 0.94956100
0.53801800 0.96271900
0.69700500 0.95540900
0.75000000 0.95102300
0.80069100 0.91301200
0.82373300 0.86476600
0.71082900 0.86184200
0.70161300 0.88669600
0.63709700 0.91008800
0.59331800 0.91739800
0.56336400 0.91739800
0.54032300 0.91008800
0.51036900 0.88377200
0.50115200 0.86330400
0.48041500 0.84137400
0.43202800 0.85599400
0.40437800 0.87646200
0.36520700 0.89839200
0.31451600 0.89839200
0.27765000 0.89546800
0.26382500 0.89108200
0.23617500 0.87500000
0.22235000 0.86038000
0.19470000 0.85014600
0.17165900 0.83406400
0.17626700 0.81944400
0.18318000 0.78728100
0.16013800 0.75365500
0.11175100 0.74780700
0.08870970 0.73903500
0.09331800 0.70102300
0.12557600 0.68348000
0.16244200 0.65424000
0.12788000 0.63084800
0.13479300 0.58845000
0.18548400 0.58845000
0.19239600 0.62500000
0.13248800 0.66447400
0.10023000 0.67032200
0.07488480 0.67178400
0.07027650 0.70540900
0.09331800 0.72149100
0.10023000 0.75219300
0.06566820 0.75950300
0.08179720 0.77412300
0.09792630 0.77412300
0.82142900 0.89693000
0.85829500 0.84576000
0.81451600 0.82090600
0.78917100 0.79897700
0.79147500 0.74926900
0.37212000 0.85160800
0.35138200 0.86330400
0.30530000 0.85453200
0.32373300 0.84137400
0.28917100 0.83406400
0.27765000 0.82967800
0.29377900 0.81067300
0.29838700 0.80190100
0.31682000 0.84137400
0.35368700 0.83406400
0.35368700 0.82383000
0.30530000 0.80482500
0.29147500 0.78435700
0.26152100 0.80043900
0.26843300 0.80043900
0.27073700 0.81652000
0.24769600 0.80628700
0.25921700 0.78143300
0.26152100 0.77850900
0.23387100 0.76242700
0.22926300 0.72587700
0.26612900 0.70687100
0.30299500 0.69663700
0.29377900 0.67909400
0.26843300 0.66155000
0.28225800 0.65277800
0.31221200 0.64400600
0.34907800 0.62646200
0.35138200 0.60599400
0.37903200 0.58114000
0.42050700 0.55336300
0.37903200 0.52997100
0.34677400 0.51827500
0.33755800 0.52558500
0.34677400 0.56505800
0.36059900 0.58406400
0.31912400 0.62061400
0.32834100 0.66886000
0.33525300 0.68201800
0.30760400 0.73026300
0.30530000 0.76388900
0.31912400 0.80921100
0.33525300 0.82090600
0.36059900 0.82821600
0.38824900 0.82236800
0.40437800 0.79897700
0.41359400 0.78874300
0.37442400 0.76827500
0.36520700 0.76535100
0.36751200 0.77704700
0.36981600 0.80043900
